0.307364	0.213926	0.889231	0.722778	0.729661	0.420803	0.279932	0.278827	0.357632	0.497724	1
0.274808	0.251733	0.906154	0.711389	0.720566	0.31742	0.237415	0.307485	0.316906	0.55039	1
0.237134	0.298992	0.810513	0.783889	0.702375	0.123617	0.24966	0.349629	0.329569	0.68368	1
0.194342	0.367045	0.588974	0.859444	0.693279	0.65792	0.246939	0.265341	0.165982	0.570871	1
0.226471	0.344991	0.535128	0.883333	0.705659	0.749605	0.390476	0.320634	0.114305	0.510728	1
0.240688	0.313485	0.544103	0.888056	0.684942	0.794815	0.485714	0.430546	0.03833	0.546814	1
0.253767	0.292691	0.517436	0.884722	0.680394	0.797344	0.546599	0.46325	0.04449	0.500325	1
0.258317	0.288437	0.490769	0.864722	0.691006	0.784066	0.559864	0.503372	0.036277	0.473017	1
0.256895	0.280403	0.486154	0.843333	0.704144	0.724629	0.545918	0.564397	0.040726	0.398895	1
0.375604	0.183365	0.422051	0.594722	0.818343	0.568132	0.497279	0.48584	0.246407	0.648244	1
0.362809	0.184783	0.461538	0.585	0.81051	0.594689	0.472109	0.497977	0.234771	0.652471	1
0.330111	0.194549	0.511026	0.591111	0.816321	0.58141	0.381633	0.468645	0.259411	0.661899	1
0.292721	0.214241	0.554359	0.6325	0.811268	0.502371	0.345238	0.434255	0.271047	0.703186	1
0.288314	0.224953	0.531795	0.647778	0.813037	0.448309	0.370748	0.407283	0.242642	0.771456	1
0.300682	0.216919	0.521795	0.635556	0.806973	0.421435	0.422109	0.413351	0.219028	0.777308	1
0.146432	0.459987	0.82641	0.748611	0.720313	0.102751	0.139796	0.284221	0.330253	0.869636	1
0.116292	0.537335	0.783846	0.779444	0.61142	0	0.194218	0.280512	0.457221	0.931079	1
0.116008	0.494329	0.766667	0.868611	0.598282	0.006007	0.294218	0.204316	0.398357	1	1
0.127239	0.422653	0.750769	0.896667	0.663719	0.069238	0.307483	0.226568	0.322382	0.934005	1
0.114871	0.422653	0.778974	0.806944	0.707428	0.069554	0.255102	0.307148	0.313826	0.91645	1
0.094825	0.464083	0.802564	0.747222	0.66473	0.010433	0.281633	0.358732	0.365161	0.890117	1
0.439437	0.341525	0.23359	0.432222	0.358767	0.757193	0.32585	0.663857	0.275154	0.530234	2
0.437305	0.350977	0.219231	0.425	0.359525	0.770155	0.309184	0.676332	0.242984	0.537386	2
0.44157	0.363737	0.200513	0.455556	0.396412	0.755612	0.302041	0.67532	0.259411	0.497074	2
0.444982	0.3661	0.181795	0.505556	0.406518	0.725893	0.326871	0.683749	0.255647	0.490247	2
0.420245	0.342785	0.195897	0.5175	0.405003	0.72368	0.313946	0.692515	0.249144	0.507802	2
0.413563	0.334594	0.215641	0.517778	0.414098	0.735694	0.312925	0.71207	0.24846	0.520156	2
0.482656	0.272842	0.394872	0.296667	0.558868	0.501423	0.571769	0.591706	0.469884	0.459688	2
0.497867	0.277253	0.393333	0.295278	0.542446	0.512804	0.572109	0.626096	0.473648	0.441482	2
0.459909	0.261972	0.394872	0.321944	0.52097	0.564338	0.565986	0.5971	0.441478	0.434005	2
0.464316	0.256144	0.367692	0.328056	0.507074	0.557382	0.552721	0.607552	0.456537	0.46619	2
0.484362	0.268589	0.381282	0.272778	0.513643	0.532406	0.551361	0.650371	0.457906	0.476593	2
0.503128	0.252363	0.424103	0.231111	0.44568	0.529877	0.584014	0.66588	0.509582	0.510728	2
0.48948	0.324512	0.261282	0.690556	0.449722	0.803035	0.464626	0.798719	0.315537	0.526658	2
0.527438	0.334121	0.222564	0.646944	0.414098	0.775213	0.468027	0.815914	0.342231	0.529584	2
0.551464	0.334279	0.210769	0.660833	0.420414	0.745495	0.468707	0.807148	0.366872	0.529909	2
0.567387	0.331601	0.208462	0.6525	0.430015	0.726842	0.501361	0.818611	0.407598	0.56567	2
0.558857	0.326402	0.215385	0.660278	0.431784	0.773	0.512245	0.848618	0.424025	0.560468	2
0.528433	0.305135	0.232564	0.722222	0.473724	0.826114	0.498299	0.836817	0.412047	0.575423	2
0.471993	0.356333	0.365897	0.424444	0.686458	0.347455	0.64932	0.567431	0.42334	0.333225	2
0.48294	0.346093	0.398974	0.424722	0.64477	0.439456	0.603401	0.579568	0.489049	0.309818	2
0.490048	0.34058	0.381026	0.446111	0.613189	0.472969	0.576871	0.623736	0.449008	0.33485	2
0.486352	0.325614	0.370769	0.450833	0.591713	0.483718	0.563946	0.632502	0.4141	0.387841	2
0.467728	0.313957	0.394103	0.474444	0.593482	0.512804	0.566326	0.634187	0.393908	0.386541	2
0.466022	0.315375	0.377436	0.466389	0.587671	0.510907	0.588095	0.673972	0.399384	0.352731	2
0.369633	0.269061	0.696923	0.764444	0.619	0.144799	0.312585	0.362104	0.454483	0.658973	2
0.359682	0.284342	0.702308	0.735556	0.655887	0.157129	0.30102	0.295347	0.46783	0.680104	2
0.358544	0.283869	0.677949	0.808333	0.625569	0.13405	0.356122	0.263318	0.457221	0.683355	2
0.337504	0.283869	0.699487	0.843889	0.595503	0.092001	0.304082	0.358058	0.488364	0.692458	2
0.278931	0.364839	0.788718	0.7825	0.543204	0.004742	0.32517	0.446392	0.575291	0.651821	2
0.272676	0.347196	0.771538	0.8025	0.600303	0.055327	0.304082	0.404248	0.506845	0.610533	2
0.361956	0.322306	0.378974	0.754444	0.609904	0.534619	0.364286	0.371881	0.30527	0.678479	2
0.357976	0.322149	0.414615	0.763889	0.617484	0.55675	0.411224	0.378962	0.231691	0.675878	2
0.332101	0.337429	0.451026	0.791111	0.627084	0.531774	0.394218	0.357384	0.185147	0.710338	2
0.302104	0.359798	0.476923	0.810278	0.622789	0.500474	0.359864	0.32704	0.180014	0.755852	2
0.301393	0.347984	0.490513	0.769167	0.642496	0.505849	0.359524	0.38739	0.10883	0.772432	2
0.321154	0.323094	0.447949	0.755556	0.644517	0.533987	0.414286	0.408294	0.05373	0.746424	2
0.426642	0.30482	0.488718	0.707778	0.597524	0.287702	0.310204	0.312542	0.440452	0.727243	2
0.441854	0.303875	0.422308	0.723333	0.632643	0.306987	0.351361	0.250843	0.413758	0.741873	2
0.416406	0.306711	0.433077	0.748611	0.61521	0.267468	0.382993	0.230276	0.460986	0.736021	2
0.377168	0.319628	0.468462	0.770833	0.546993	0.260828	0.372109	0.256912	0.530801	0.682055	2
0.383423	0.288595	0.438462	0.752222	0.544214	0.342396	0.357143	0.215779	0.542437	0.702536	2
0.392238	0.244644	0.431282	0.708333	0.597777	0.319949	0.487415	0.182401	0.437714	0.78381	2
0.207279	0.331128	0.626923	0.781944	0.590197	0.096744	0.345918	0.301079	0.419918	0.894018	2
0.177708	0.37051	0.665897	0.733611	0.59045	0.052482	0.340476	0.32468	0.460301	0.903121	2
0.163918	0.369565	0.677949	0.706944	0.634664	0.047107	0.32449	0.373567	0.44935	0.928804	2
0.150981	0.378544	0.635641	0.728889	0.635927	0.114448	0.386735	0.320297	0.434292	0.8342	2
0.127239	0.401071	0.615385	0.748333	0.569227	0.223838	0.42551	0.279838	0.451403	0.770806	2
0.111601	0.384531	0.639744	0.756667	0.585144	0.170408	0.480612	0.353675	0.407255	0.768531	2
0.415695	0.485665	0.25359	0.6725	0.271349	0.599431	0.329932	0.515172	0.520876	0.287711	3
0.413278	0.481727	0.251538	0.663889	0.294593	0.519127	0.422789	0.435266	0.592745	0.29909	3
0.412141	0.47574	0.250513	0.674444	0.287266	0.561808	0.356803	0.506069	0.563313	0.270806	3
0.415411	0.491336	0.223333	0.665556	0.316069	0.594372	0.336054	0.502023	0.528063	0.281534	3
0.413989	0.491808	0.203077	0.687222	0.319859	0.595321	0.316327	0.54147	0.465435	0.299415	3
0.40418	0.472747	0.238718	0.714167	0.33047	0.561808	0.328231	0.552259	0.456537	0.306892	3
0.463037	0.451953	0.229231	0.494167	0.503032	0.271261	0.534354	0.544167	0.486995	0.386541	3
0.463321	0.432105	0.285128	0.420556	0.498484	0.318053	0.506803	0.549225	0.51848	0.412874	3
0.468723	0.432735	0.29359	0.387778	0.483578	0.344293	0.52449	0.513149	0.548939	0.401495	3
0.469008	0.445495	0.264615	0.386667	0.50758	0.349668	0.510204	0.490897	0.542779	0.392068	3
0.459625	0.443604	0.25641	0.364722	0.531076	0.365476	0.501361	0.468645	0.527036	0.422302	3
0.449246	0.438248	0.216923	0.375278	0.511622	0.373696	0.515646	0.47269	0.501711	0.449285	3
0.493887	0.482514	0.369487	0.688889	0.341587	0.593424	0.514286	0.747809	0.397331	0.54844	3
0.502843	0.470227	0.371026	0.706944	0.317837	0.591843	0.469388	0.754889	0.428474	0.552666	3
0.517629	0.461405	0.371026	0.713611	0.304194	0.568132	0.444218	0.757923	0.45859	0.567295	3
0.527438	0.454474	0.380513	0.7125	0.3143	0.549162	0.465306	0.726568	0.500342	0.59948	3
0.531134	0.445967	0.378974	0.725278	0.323648	0.543471	0.47585	0.713082	0.495551	0.610533	3
0.525874	0.435728	0.367692	0.741944	0.332996	0.561808	0.481293	0.708024	0.48152	0.593303	3
0.452232	0.478576	0.538718	0.322222	0.58287	0.301296	0.555442	0.395145	0.574949	0.36671	3
0.455502	0.486452	0.488718	0.383889	0.56948	0.289915	0.553061	0.430546	0.591376	0.312419	3
0.452801	0.476371	0.50282	0.355	0.604598	0.246918	0.551361	0.457181	0.568104	0.321521	3
0.443844	0.467706	0.502308	0.326944	0.634664	0.220993	0.534014	0.459879	0.563313	0.304291	3
0.449104	0.43431	0.512564	0.402778	0.504295	0.350617	0.484694	0.414363	0.657084	0.286086	3
0.445692	0.423283	0.487949	0.444167	0.448964	0.428075	0.384694	0.54147	0.561259	0.310793	3
0.518197	0.347196	0.591282	0.348333	0.495958	0.176731	0.571769	0.420094	0.314511	0.637841	3
0.516634	0.343573	0.563077	0.393333	0.472714	0.190642	0.586395	0.418409	0.33744	0.623537	3
0.500142	0.32782	0.627949	0.377222	0.493431	0.146696	0.562585	0.45381	0.342916	0.643693	3
0.5118	0.331601	0.623333	0.378056	0.526276	0.130572	0.621088	0.404922	0.335387	0.61801	3
0.513932	0.340107	0.586667	0.446667	0.508338	0.114448	0.668367	0.397842	0.343258	0.588752	3
0.49801	0.349401	0.601795	0.433333	0.514149	0.112235	0.597619	0.447404	0.315195	0.607932	3
0.386409	0.4184	0.399487	0.520556	0.444164	0.264938	0.586395	0.201281	0.445927	0.659298	3
0.383281	0.411783	0.422308	0.533333	0.413087	0.295289	0.538776	0.206676	0.455168	0.60078	3
0.369491	0.421708	0.414615	0.521944	0.424204	0.318685	0.502381	0.214767	0.437714	0.574447	3
0.349872	0.43305	0.420256	0.4925	0.467913	0.270629	0.521769	0.172286	0.45243	0.600455	3
0.335655	0.428481	0.434615	0.525278	0.445174	0.278849	0.512925	0.179366	0.466119	0.5829	3
0.31362	0.432577	0.454103	0.54	0.438353	0.281378	0.504422	0.204653	0.452772	0.595904	3
0.472846	0.549464	0.465128	0.432222	0.5	0.137844	0.608503	0.4029	0.252909	0.625813	3
0.467017	0.542848	0.491282	0.462778	0.497221	0.108441	0.614626	0.384356	0.321697	0.544538	3
0.45863	0.541115	0.48359	0.509167	0.46286	0.109706	0.593537	0.363115	0.359685	0.571847	3
0.455075	0.541588	0.477179	0.499444	0.476756	0.124881	0.557823	0.344909	0.330595	0.599805	3
0.450668	0.534499	0.487692	0.543889	0.428752	0.172305	0.522109	0.357047	0.295003	0.628413	3
0.444982	0.522527	0.504103	0.551944	0.420414	0.186532	0.508844	0.381322	0.273443	0.68433	3
0.2441	0.390832	0.482051	0.458611	0.428752	0.305722	0.603061	0.61969	0.349076	0.76658	3
0.221353	0.393195	0.490513	0.460278	0.461849	0.314259	0.57517	0.622387	0.353525	0.746749	3
0.224623	0.388941	0.453333	0.4275	0.52097	0.374328	0.502041	0.623061	0.348734	0.808192	3
0.231732	0.387839	0.392051	0.443889	0.517938	0.406892	0.539456	0.587323	0.320671	0.844929	3
0.225903	0.375709	0.388462	0.502222	0.435826	0.43092	0.614966	0.561699	0.306982	0.852731	3
0.225903	0.356333	0.35359	0.581667	0.362304	0.502687	0.673129	0.491908	0.395277	0.786086	3
0.371481	0.505986	0.420769	0.686389	0.124811	0.505849	0.656803	0.385367	0.646817	0.417425	4
0.379727	0.538437	0.375128	0.650556	0.141486	0.588049	0.586735	0.420094	0.657769	0.340377	4
0.366221	0.53891	0.348205	0.644444	0.18191	0.610496	0.498639	0.475725	0.599589	0.323472	4
0.353568	0.526308	0.344872	0.647778	0.245073	0.634208	0.428912	0.493931	0.549281	0.335176	4
0.326983	0.504411	0.347692	0.641111	0.307226	0.615555	0.452041	0.420094	0.542094	0.370936	4
0.294285	0.495747	0.347692	0.652778	0.345629	0.65128	0.402381	0.441335	0.477413	0.361508	4
0.36352	0.57719	0.635641	0.410833	0.268823	0.360417	0.487075	0.530681	0.719028	0.421977	4
0.361245	0.625394	0.578462	0.383611	0.281203	0.417958	0.47619	0.586986	0.649555	0.389467	4
0.35698	0.646503	0.537949	0.400278	0.295351	0.403414	0.465646	0.610924	0.609856	0.375488	4
0.353568	0.672968	0.494103	0.37	0.298888	0.437559	0.495578	0.570802	0.6013	0.341352	4
0.350156	0.707467	0.387436	0.332222	0.337292	0.508062	0.511905	0.511126	0.566735	0.277958	4
0.34447	0.703844	0.344872	0.304444	0.390854	0.377174	0.618367	0.463587	0.589322	0.26723	4
0.395081	0.535602	0.581795	0.786389	0.242041	0.39393	0.389116	0.883007	0.52909	0.619311	4
0.41271	0.519376	0.585641	0.806111	0.228398	0.384129	0.359184	0.908968	0.536619	0.676853	4
0.424225	0.51465	0.597692	0.823056	0.236736	0.36927	0.336395	0.895145	0.54757	0.666125	4
0.431476	0.508192	0.600769	0.852222	0.2524	0.35283	0.29898	0.88975	0.554757	0.710338	4
0.427353	0.484877	0.586667	0.883889	0.262254	0.362947	0.311565	0.856372	0.598905	0.678153	4
0.417543	0.46109	0.579744	0.907222	0.292067	0.367689	0.317007	0.813891	0.593429	0.640767	4
0.378305	0.614839	0.659231	0.347222	0.314553	0.293709	0.458163	0.759946	0.562971	0.354681	4
0.377026	0.563012	0.742308	0.391111	0.265286	0.303825	0.436395	0.764666	0.575975	0.393368	4
0.381007	0.484562	0.827179	0.456944	0.242041	0.242491	0.404082	0.740391	0.594114	0.507477	4
0.388968	0.436673	0.859231	0.501667	0.241789	0.190326	0.390816	0.714093	0.606776	0.564694	4
0.384419	0.441399	0.856154	0.483333	0.226377	0.182422	0.432653	0.724545	0.575975	0.568596	4
0.377737	0.442029	0.845897	0.493333	0.232188	0.153019	0.437075	0.737357	0.569131	0.573472	4
0.348735	0.526308	0.558205	0.240556	0.36382	0.293076	0.822449	0.493931	0.396646	0.51593	4
0.334092	0.530088	0.532308	0.269722	0.374937	0.364527	0.80068	0.471005	0.387406	0.464239	4
0.324709	0.547574	0.501282	0.256389	0.406266	0.449257	0.79932	0.391099	0.389459	0.432705	4
0.323003	0.540485	0.522051	0.333333	0.315058	0.484666	0.802721	0.42414	0.297399	0.48342	4
0.316321	0.527095	0.557949	0.368333	0.315563	0.40626	0.834354	0.463587	0.2423	0.510728	4
0.322576	0.530088	0.54718	0.290278	0.383274	0.391084	0.816667	0.500337	0.290554	0.469766	4
0.327836	0.564745	0.468974	0.3975	0.254169	0.343345	0.681633	0.599123	0.498289	0.326398	4
0.331106	0.541745	0.486667	0.439444	0.243052	0.268732	0.717007	0.605192	0.520192	0.345904	4
0.334376	0.555923	0.464359	0.418611	0.263012	0.277268	0.771769	0.538773	0.503765	0.339402	4
0.336224	0.583491	0.437692	0.348889	0.308742	0.340183	0.776531	0.483142	0.513005	0.303641	4
0.330822	0.582546	0.441795	0.361389	0.28095	0.378438	0.764966	0.480782	0.546201	0.270806	4
0.328831	0.582073	0.43	0.379444	0.243305	0.405944	0.757483	0.50944	0.525325	0.261378	4
0.38712	0.645243	0.57641	0.299722	0.195048	0.354094	0.557143	0.750843	0.221424	0.445384	4
0.383708	0.645873	0.593846	0.284444	0.159677	0.384761	0.545578	0.739042	0.243327	0.412224	4
0.376457	0.646345	0.565128	0.289167	0.134917	0.393298	0.563946	0.750506	0.228268	0.430429	4
0.371055	0.631537	0.555128	0.320556	0.115462	0.336706	0.591497	0.776467	0.253936	0.396294	4
0.36551	0.626654	0.549231	0.3275	0.120768	0.28454	0.616327	0.756912	0.329227	0.360533	4
0.362951	0.632168	0.539744	0.305278	0.123042	0.289915	0.616667	0.733985	0.368925	0.36801	4
0.340916	0.567265	0.318205	0.340278	0.34664	0.419538	0.931633	0.247808	0.323066	0.563719	4
0.314188	0.557183	0.335641	0.359167	0.304447	0.433765	0.960204	0.265341	0.358316	0.513004	4
0.25263	0.556711	0.364615	0.3575	0.336534	0.379071	1	0.265003	0.423682	0.55104	4
0.196616	0.573566	0.423333	0.296111	0.419656	0.30098	0.921429	0.376939	0.457906	0.5842	4
0.193489	0.559861	0.36718	0.298333	0.495958	0.39393	0.833333	0.304113	0.436345	0.630689	4
0.229457	0.538752	0.255128	0.351944	0.462355	0.521973	0.818707	0.270735	0.390828	0.679454	4
0.335371	0.502205	0.444103	0.620556	0.13618	0.534619	0.596599	0.353001	0.63347	0.427503	5
0.339067	0.516226	0.448462	0.613889	0.115715	0.561176	0.606122	0.349292	0.63963	0.397269	5
0.330395	0.536389	0.424872	0.580833	0.144012	0.522921	0.67517	0.307148	0.622861	0.415475	5
0.312198	0.5523	0.407179	0.550833	0.201112	0.436927	0.730272	0.283547	0.563997	0.495449	5
0.301678	0.569156	0.388205	0.52	0.242041	0.435979	0.72619	0.284221	0.524641	0.533485	5
0.30509	0.574354	0.380769	0.529167	0.210207	0.5362	0.634014	0.29973	0.574949	0.495774	5
0.410862	0.405955	0.719744	0.367778	0.467155	0.264622	0.490816	0.340526	0.8436	0.553316	5
0.393802	0.423598	0.736667	0.298333	0.490147	0.23933	0.522789	0.376939	0.823066	0.537711	5
0.377737	0.376654	0.745385	0.385278	0.374432	0.270629	0.572109	0.325691	0.777892	0.569896	5
0.401763	0.396188	0.707436	0.380278	0.362557	0.314891	0.502041	0.372218	0.806639	0.574772	5
0.406597	0.441714	0.659744	0.370556	0.429763	0.303825	0.455782	0.447067	0.842231	0.53381	5
0.386978	0.479994	0.591538	0.349167	0.448206	0.306355	0.459524	0.505732	0.821697	0.453511	5
0.438726	0.508192	0.531282	0.796389	0.28853	0.428707	0.405782	0.857047	0.425394	0.593303	5
0.434461	0.520006	0.536923	0.7675	0.27337	0.468543	0.439116	0.867161	0.416496	0.603706	5
0.450384	0.507877	0.526154	0.763889	0.27236	0.440721	0.442177	0.853001	0.455168	0.645644	5
0.471993	0.480466	0.504872	0.797222	0.272107	0.443566	0.418367	0.824343	0.470226	0.651821	5
0.481518	0.465658	0.466154	0.803333	0.275644	0.489093	0.438095	0.838166	0.458248	0.618986	5
0.484362	0.44581	0.431795	0.776944	0.287519	0.501739	0.512925	0.76062	0.47399	0.642718	5
0.390532	0.510712	0.644359	0.413056	0.400455	0.287702	0.540136	0.636885	0.640999	0.404096	5
0.395223	0.495747	0.691026	0.425556	0.377211	0.320582	0.536395	0.642279	0.704654	0.363459	5
0.403185	0.459357	0.716667	0.462222	0.330217	0.335441	0.491497	0.730614	0.677618	0.375488	5
0.411857	0.436043	0.713077	0.459444	0.343103	0.280114	0.49966	0.71207	0.763518	0.360208	5
0.415127	0.381222	0.727949	0.489722	0.356999	0.289598	0.461224	0.701281	0.794661	0.413199	5
0.407734	0.324827	0.733333	0.528056	0.368873	0.352513	0.441156	0.714767	0.753593	0.459363	5
0.38584	0.453844	0.478462	0.2675	0.480293	0.21625	0.917347	0.477073	0.275154	0.707087	5
0.393233	0.437461	0.464103	0.263611	0.502021	0.263674	0.867687	0.456507	0.347023	0.603056	5
0.377595	0.424543	0.432564	0.326667	0.517686	0.341448	0.785034	0.398179	0.310062	0.599805	5
0.336793	0.412256	0.454872	0.392222	0.569227	0.394246	0.705782	0.40998	0.211499	0.576073	5
0.313904	0.3839	0.522308	0.4825	0.5619	0.445779	0.668027	0.430209	0.159822	0.526658	5
0.278362	0.362161	0.564359	0.589444	0.528297	0.434714	0.684694	0.396831	0.228611	0.511053	5
0.359113	0.511185	0.417949	0.400556	0.3762	0.417325	0.571429	0.489548	0.477413	0.434655	5
0.372477	0.485665	0.468718	0.386944	0.367357	0.450206	0.551361	0.497303	0.519849	0.425228	5
0.38584	0.467234	0.482051	0.396944	0.358009	0.457793	0.554422	0.527647	0.531485	0.381339	5
0.38385	0.438721	0.495385	0.454167	0.351693	0.4638	0.520748	0.611261	0.504791	0.334525	5
0.363236	0.399653	0.502564	0.520278	0.382769	0.475498	0.468367	0.724882	0.409651	0.352406	5
0.327694	0.374291	0.511795	0.551111	0.439869	0.508062	0.477211	0.765341	0.367214	0.349805	5
0.408871	0.6569	0.562051	0.274722	0.374432	0.375277	0.563605	0.586649	0.166667	0.581925	5
0.406312	0.657057	0.526667	0.337778	0.356746	0.377806	0.611224	0.527984	0.139288	0.663199	5
0.397498	0.597196	0.564615	0.415	0.3095	0.353778	0.62551	0.519218	0.138946	0.666775	5
0.382428	0.558444	0.566667	0.466389	0.307731	0.350933	0.641156	0.4265	0.149213	0.686606	5
0.352858	0.532136	0.508205	0.429722	0.402729	0.408157	0.573129	0.298719	0.189596	0.74935	5
0.316889	0.515911	0.403077	0.443611	0.546236	0.411951	0.478571	0.203641	0.317933	0.762029	5
0.295422	0.513075	0.279231	0.461944	0.368873	0.432501	0.655102	0.375927	0.352156	0.820546	5
0.255047	0.513233	0.343333	0.456389	0.340829	0.394246	0.690816	0.479771	0.311088	0.794538	5
0.205573	0.511027	0.392821	0.475833	0.351693	0.39393	0.652041	0.485165	0.368583	0.786086	5
0.197754	0.469282	0.347949	0.516389	0.418393	0.47455	0.62415	0.376939	0.390144	0.821847	5
0.177566	0.472275	0.306923	0.538889	0.494442	0.431236	0.618707	0.385705	0.345654	0.91645	5
0.154819	0.474008	0.294103	0.562222	0.544972	0.375909	0.640136	0.400877	0.367214	0.86736	5
0.245806	0.598299	0.526667	0.6825	0.03335	0.549478	0.632313	0.58766	0.68104	0.427178	6
0.231589	0.574669	0.545897	0.714167	0.043962	0.460639	0.638095	0.555631	0.694045	0.461964	6
0.224055	0.555135	0.536667	0.6725	0.109651	0.301296	0.74898	0.530681	0.669405	0.545189	6
0.234859	0.535602	0.52359	0.683889	0.09146	0.374644	0.708503	0.544167	0.703628	0.507802	6
0.249076	0.529301	0.485128	0.651667	0.072259	0.453999	0.678231	0.570802	0.713895	0.477568	6
0.247086	0.543793	0.427436	0.5875	0.105356	0.510591	0.666327	0.554282	0.69781	0.459363	6
0.294285	0.722747	0.382308	0.281944	0.489389	0.165666	0.569388	0.648685	0.73922	0.465865	6
0.293574	0.685255	0.462564	0.3825	0.362304	0.245337	0.431973	0.596426	0.88809	0.431729	6
0.306653	0.689666	0.506154	0.367778	0.296867	0.358837	0.431293	0.590695	0.85729	0.446034	6
0.301251	0.675488	0.558974	0.386944	0.295857	0.325956	0.445578	0.559676	0.879877	0.516255	6
0.299403	0.66005	0.584615	0.4	0.310763	0.270945	0.444898	0.522252	0.919233	0.525033	6
0.30509	0.69518	0.519487	0.33	0.345629	0.250079	0.545918	0.528321	0.893908	0.438557	6
0.370202	0.57971	0.615128	0.831944	0.164224	0.316156	0.343537	0.958867	0.563313	0.715865	6
0.363804	0.540328	0.624103	0.861944	0.219555	0.283908	0.315306	0.906945	0.597536	0.741873	6
0.359966	0.473377	0.614615	0.947778	0.282466	0.27632	0.243197	0.851315	0.595825	0.780234	6
0.367785	0.46109	0.597692	0.953333	0.271602	0.291495	0.267007	0.888065	0.619097	0.776983	6
0.374893	0.486452	0.594872	0.898611	0.245326	0.302245	0.315646	0.95617	0.589665	0.789987	6
0.392949	0.502205	0.584359	0.847222	0.244568	0.297186	0.339456	0.968645	0.571869	0.801691	6
0.286892	0.519849	0.850513	0.617222	0.232946	0.275688	0.19966	0.700944	0.909651	0.614434	6
0.28021	0.476213	0.88359	0.688889	0.237241	0.269997	0.17449	0.659811	0.896646	0.690182	6
0.288883	0.412728	0.891026	0.758056	0.322132	0.261777	0.103061	0.552933	0.901095	0.796814	6
0.305516	0.359483	0.877436	0.792222	0.391107	0.285805	0.069388	0.471679	0.879877	0.864434	6
0.323856	0.313642	0.850256	0.810278	0.406771	0.286121	0.127211	0.443021	0.848392	0.892718	6
0.33793	0.303718	0.825641	0.789722	0.356493	0.255454	0.236735	0.516521	0.866872	0.833875	6
0.238556	0.566005	0.915897	0.46	0.271349	0.128675	0.513946	0.875927	0.468857	0.328023	6
0.256611	0.579238	0.900513	0.421389	0.259474	0.164401	0.556463	0.955496	0.447981	0.328023	6
0.251919	0.627757	0.911282	0.399444	0.254421	0.197281	0.543878	0.921443	0.431212	0.409623	6
0.230879	0.693447	0.864615	0.339167	0.243305	0.196333	0.540136	0.889076	0.332649	0.463914	6
0.217373	0.779143	0.648205	0.250278	0.308742	0.273158	0.690136	0.65644	0.304928	0.442783	6
