0.261633	0.324812	0.806236	0.398754	0.5625	0.098229	0.249071	0	0	2
0.24539	0.309775	0.783964	0.389408	0.633928	0.10628	0.229554	0	0	2
0.24539	0.321805	0.792873	0.420561	0.594643	0.10467	0.237918	0	0	2
0.252412	0.390978	0.788419	0.411215	0.4875	0.109501	0.249071	0	0	2
0.32309	0.371429	0.808463	0.242991	0.539286	0.091787	0.276952	0.028571	0.333333	2
0.240125	0.318797	0.781737	0.358255	0.571429	0.109501	0.260223	0.019048	0.490196	2
0.260754	0.341353	0.772829	0.46729	0.519643	0.10628	0.255576	0	0	2
0.239246	0.33985	0.708241	0.292835	0.564286	0.093398	0.314126	0	0.470588	2
0.317826	0.318797	0.817372	0.29595	0.492857	0.099839	0.302045	0	0.686275	2
0.287092	0.439098	0.815145	0.255452	0.528571	0.017713	0.29461	0	0	3
0.217298	0.390978	0.786192	0.327103	0.510714	0.090177	0.269517	0	0	3
0.243637	0.377444	0.7951	0.339564	0.516071	0.090177	0.27974	0	0.196078	3
0.231784	0.215038	0.783964	0.330218	0.55	0.091787	0.288104	0	0	3
0.241439	0.362406	0.768374	0.457944	0.476786	0.096618	0.274164	0	0.333333	3
0.444252	0.53985	0.868597	0.168224	0.301786	0	0.377323	0	0	3
0.291483	0.437594	0.812918	0.11215	0.569643	0.009662	0.325279	0	0	3
0.217298	0.404511	0.757238	0.28972	0.514286	0.095008	0.268587	0	0	3
0.254171	0.320301	0.797327	0.317757	0.5	0.098229	0.312268	0	0	3
0.233097	0.347369	0.757238	0.302181	0.571429	0.083736	0.292751	0	0	3
0.237048	0.403008	0.755011	0.308411	0.505357	0.083736	0.299256	0	0	3
0.441615	0.496241	0.837417	0.090343	0.353572	0.017713	0.392193	0	0	3
0.290169	0.421053	0.759466	0.383178	0.398214	0.093398	0.312268	0	0	3
0.298945	0.416541	0.74833	0.417445	0.380358	0.091787	0.314126	0	0.176471	3
0.314749	0.390978	0.743875	0.389408	0.416071	0.090177	0.330855	0	0	3
0.359528	0.437594	0.788419	0.143302	0.507143	0.025765	0.321561	0.047619	0.470588	3
0.481124	0.520301	0.841871	0.193146	0.276786	0.037037	0.344796	0	0.72549	3
0.007023	0.445113	0.712695	0.47352	0.535714	0.283414	0	0.377778	0	4
0.317386	0.53985	0.726058	0.601246	0.257143	0.235105	0.033457	0.51746	0	4
0.526778	0.407519	0.743875	0.292835	0.458928	0.096618	0.315985	0	0	4
0.496928	0.621053	0.489978	0.551402	0.080358	0.122383	0.402416	0	0	4
0.54873	0.760902	0.407572	0.317757	0.110715	0.049919	0.295539	0.533333	0	4
0.218612	0.473684	0.396437	0.46729	0.587499	0	0.301115	0.24127	0	4
0.213787	0.619549	0	0.65109	0.619642	0	0.30948	0.203175	0.176471	4
0.223003	0.521805	0	0.778816	0.651785	0.006441	0.335502	0.126984	0.176471	4
0.265145	0.604511	0	0.53271	0.573214	0	0.288104	0.504762	0.156863	4
0.249341	0.57594	0	0.52648	0.621428	0	0.287175	0.498413	0.137255	4
0.188762	0.512782	0	0.744548	0.639285	0.012882	0.33829	0.193651	0.098039	4
0.193593	0.472181	0	0.700935	0.610715	0.022544	0.369888	0.257143	0.019608	4
0.268656	0.596993	0	0.638629	0.619642	0	0.327138	0.209524	0	4
0.182619	0.548872	0	0.738318	0.587499	0.006441	0.339219	0.203175	0	4
0.216859	0.643609	0	0.691589	0.578572	0.008052	0.315985	0.168254	0	4
0.172519	0.664662	0	0.610592	0.658928	0	0.270446	0.2	0	4
0.236174	0.183459	0	0.280374	0.958928	0.434783	0.325279	0	0	4
0.175156	0.619549	0	0.663551	0.698214	0	0.275093	0.177778	0	4
0.238367	0.61203	0	0.529595	0.589286	0	0.26487	0.542857	0	4
0.22037	0.634587	0	0.616822	0.623215	0	0.304833	0.212698	0	4
0.270854	0.634587	0	0.470405	0.567857	0	0.295539	0.492063	0	4
0.232663	0.633083	0	0.492212	0.589286	0	0.301115	0.438095	0	4
0.314309	0.550376	0	0.476636	0.544643	0.227053	0.096654	0.914286	0	4
0.230465	0.547369	0	0.76324	0.542857	0	0.373606	0.171429	0	4
0.223003	0.512782	0	0.806854	0.5	0.012882	0.348513	0.336508	0	4
0.25022	0.630075	0	0.529595	0.580357	0	0.276022	0.504762	0	4
0.417035	0.545865	0	0.538941	0.644642	0	0.27974	0.520635	0	4
0.235295	0.548872	0	0.514019	0.678571	0	0.283457	0.498413	0	4
0.261633	0.526316	0	0.557632	0.633928	0	0.296468	0.530159	0	4
0.175156	0.493233	0.596882	1	0.014286	0.270531	0.040892	0.698413	0	5
0.351187	0.300752	0.412027	0.489097	0.514286	0.096618	0.433086	0	0	5
0.463567	0.124812	0.418708	0.395639	0.544643	0.075684	0.555762	0	0	5
0.454786	0.045113	0.380846	0.395639	0.648214	0.093398	0.575279	0	0	5
0.374893	0.287218	0	0.423676	0.703571	0.061192	0.566914	0	0	5
0.241878	0.320301	0	0.479751	0.726785	0.1562	0.44052	0	0	5
0.385866	0.381955	0	0.457944	0.575	0.075684	0.547398	0	0	5
0.550484	0.407519	0	0.401869	0.430357	0.05153	0.6329	0	0	5
0.088235	0.344361	0	0.856698	0.119644	1	0.142193	0	0	5
0.090433	0.341353	0	0.850467	0.158928	1	0.139405	0	0	5
0.407374	0.398496	0	0.345794	0.435714	0.05314	0.657063	0	0	5
0.413963	0.318797	0.358575	0.58567	0.423214	0.122383	0.39684	0.07619	1	5
0.440741	0.336842	0.073497	0.380062	0.639285	0.020934	0.542751	0	0.54902	5
0.346796	0.491729	0.532294	0.395639	0.457143	0	0.384758	0	0	6
0.360842	0.46015	0.536748	0.280374	0.526786	0	0.403346	0	0	6
0.313435	0.560902	0.498886	0.41433	0.458928	0	0.355948	0	0	6
0.32353	0.505263	0.487751	0.426791	0.510714	0	0.361524	0	0	6
0.080773	0.55188	0.387528	0.389408	0.846429	0	0.200744	0	0	6
0.339334	0.640602	0.173719	0.451713	0.480357	0	0.420074	0	0	6
0.351626	0.514286	0	0.560748	0.523214	0	0.506506	0	0	6
0.374893	0.57594	0	0.084112	0.655357	0	0.538104	0	0	6
0	1	0	0.015576	1	0	0.113383	0	0	6
