0.21957	0.730769	0.111111	1	0.368421	0.162162	0.1675	0.210526	0.479167	0.47644	0.074074	0.206704	0.673077	0.339833	0.55414	0	0	0.677419	0.3	0.21875	0.666667	0.395019	1	1
0.370634	0.423077	0	0	0.578947	0.27027	0.1675	0.308271	0.3125	0.581152	0.275914	0.346369	0.615385	0.292479	0.449045	0	0	0.806452	0.333333	0.375	0.666667	0.762815	1	1
0.370634	0.423077	1	0	0.210526	0.27027	0.1675	0.300752	0.125	0.790576	0.275914	0	0.576923	0.51532	0.589172	0	0	0.741935	0.3	0.375	0.666667	0.762815	1	1
0.370634	0.423077	0.444444	0	0.578947	0.27027	0.25	0.360902	0.229167	0.581152	0.275914	0	0.615385	0.495822	0.611465	0.25	0	0.741935	0.266667	0.375	0.666667	0.762815	1	1
0.370634	0.423077	0.444444	0	0.578947	0.054054	0.25	0.210526	0.333333	0.581152	0.275914	0.268156	0.615385	0.339833	0.484076	0	0	0.741935	0.333333	0.375	0.666667	0.762815	1	1
0.370634	0.423077	0.888889	0	0.578947	0.216216	0.335	0.293233	0.395833	0.371728	0.277778	0.184358	0.634615	0.387187	0.525478	0	0	0.806452	0.5	0.375	0.666667	0.762815	1	1
0.219586	1	0.888889	0	0.315789	0.243243	0.1675	0.368421	0.4375	0.73822	0.259259	0.156425	0.692308	0.406685	0.538217	0	0	0.645161	0.333333	0.21875	0.666667	0.576021	1	1
0.370634	0.423077	0	0.364014	0.578947	0.054054	0.1675	0.285714	0.1875	0.581152	0.275914	0.371508	0.615385	0.406685	0.643312	0	0	0.774194	0.266667	0.375	0.666667	0.482769	1	1
0.219586	0.961538	0.111111	0	0.315789	0.216216	0.5425	0.398496	0.3125	0.47644	0.074074	0.25419	0.769231	0.440111	0.38535	0.25	0	0.806452	0.166667	0.21875	0.666667	0.576021	1	1
0.219586	0.961538	0.888889	0	0.315789	0.216216	0.5425	0.368421	0.270833	0.47644	0.074074	0.310056	0.769231	0.406685	0.359873	0.25	0	0.580645	0.3	0.21875	0.666667	0.576021	1	1
0.195012	0.846154	0.888889	0	0.315789	0.216216	0.335	0.360902	0.479167	0.424084	0.259259	0.156425	0.730769	0.406685	0.538217	0	0	0.709677	0.433333	0.0625	0.666667	0.576021	1	1
0.230262	0.538462	0.111111	0.364014	0.736842	0.378378	0.5	0.278195	0.416667	0.581152	0.203704	0	0.634615	0.495822	0.611465	0	0	0.806452	0.233333	0.15625	0.666667	0.579207	1	1
0.037935	0.730769	0.111111	1	0.421053	0.27027	0.356775	0.293233	0.375	0.47644	0.074074	0.418994	0.673077	0.250696	0.414013	0	0	0.516129	0.3	0.1875	0.666667	0.576021	1	1
0.230262	0.538462	0.888889	0	0.631579	0.378378	0.1675	0.330827	0.354167	0.581152	0.148148	0	0.634615	0.495822	0.611465	0	0	0.806452	0.566667	0.15625	0.666667	0.579207	1	1
0.219586	1	0.111111	1	0.315789	0.378378	0.25	0.308271	0.354167	0.790576	0.333333	0	0.769231	0.598886	0.493631	0	0	0.709677	0.333333	0.21875	0.666667	0.482769	1	1
0.219586	1	0.888889	1	0.315789	0.378378	0.25	0.421053	0.4375	0.73822	0.259259	0	0.769231	0.598886	0.493631	0	0	0.774194	0.3	0.21875	0.666667	0.482769	1	1
0.191652	0.961538	0.111111	0	0.357895	0.243243	0.4175	0.285714	0.479167	1	0.074074	0.46648	0.5	0.222841	0.39172	0	0	0.806452	0.066667	0.375	0.666667	0.772372	1	1
0.191652	0.961538	0.888889	0	0.421053	0.243243	0.4175	0.323308	0.375	1	0.074074	0.393855	0.5	0.264624	0.426752	0	0	0.806452	0.5	0.375	0.666667	0.772372	1	1
0.195027	0.846154	0.111111	0	0.526316	0.216216	0.4175	0.360902	0.270833	0.633508	0.259259	0.094972	0.923077	0.440111	0.566879	0	0	0.806452	0.266667	0.0625	0.666667	0.57327	1	1
0.195027	0.846154	0.888889	0	0.463158	0.216216	0.335	0.360902	0.479167	0.424084	0.259259	0.25419	0.923077	0.264624	0.585987	0	0	0.806452	0.366667	0.0625	0.666667	0.57327	1	1
0.222914	0.846154	0.111111	1	0.210526	0.351351	0.25	0.360902	0.395833	0.633508	0.259259	0.248603	0.730769	0.236769	0.624204	0	0	0.806452	0.4	0.0625	0.666667	0.576021	1	1
0.222914	0.846154	0.888889	1	0.210526	0.351351	0.25	0.360902	0.604167	0.424084	0.259259	0.449721	0.730769	0.100279	0.550955	0	0	0.806452	0.5	0.0625	0.666667	0.576021	1	1
0.195947	0.961538	0.111111	1	0.210526	0.216216	0.25	0.210526	0.375	1	0.074074	0.212291	0.701322	0.370474	0.509554	0	0	0.806452	0.666667	0.15625	0.666667	0.675644	1	1
0.195947	0.961538	0.888889	1	0.263158	0.216216	0.25	0.210526	0.479167	1	0.074074	0.174581	0.701322	0.309192	0.627389	0	0	0.967742	0.5	0.15625	0.666667	0.675644	1	1
0.226749	0.423077	0	0	0.315789	0.243243	0.1675	0.285714	0.229167	0.581152	0.275914	0	0.673077	0.495822	0.611465	0	0	0.870968	0.233333	0.21875	0.666667	0.57327	1	1
0.226749	0.423077	0.444444	0	0.315789	0.243243	0.25	0.323308	0.229167	0.581152	0.275914	0.156425	0.673077	0.406685	0.538217	0	0	0.483871	0.166667	0.21875	0.666667	0.57327	1	1
0.198524	0.846154	0.111111	0	0.463158	0.864865	0.6675	0.360902	0.354167	0.633508	0.407407	0	0.730769	0.495822	0.611465	0.125	0	0.806452	0.366667	0.15625	0.666667	0.57327	1	1
0.196837	0.846154	0.888889	0	0.463158	0.864865	0.5	0.360902	0.520833	0.424084	0.259259	0.041899	0.730769	0.264624	0.39172	0	0	0.806452	0.366667	0.15625	0.666667	0.57327	1	1
0.370649	0.423077	0.444444	0	0.526316	0.459459	0.4175	0.43609	0.25	0.581152	0.275914	0	0.653846	0.495822	0.611465	0	0	0.709677	0.3	0.375	0.666667	0.675644	1	1
0.370649	0	0.666667	0	0.526316	0.540541	0.25	0.160902	0.354167	0.47644	0.275914	0.134078	0.628846	0.51532	0.436306	0.0625	0	0.967742	0.666667	0.375	0.666667	0.482769	1	1
0.370649	0	0.111111	0	0.526316	0.540541	0.25	0.2	0.270833	0.47644	0.574074	0.284916	0.628846	0.278552	0.535032	0	0	0.967742	0.333333	0.375	0.666667	0.482769	1	1
0.370649	0.423077	0	0	0.526316	0.459459	0.335	0.330827	0.291667	0.581152	0.275914	0.575419	0.653846	0.158774	0.340764	0	0	0.806452	0.2	0.375	0.666667	0.675644	1	1
0.370649	0	0.111111	0	0.526316	0.405405	0.1675	0.338346	0.6875	0.581152	0.62963	0	0.546154	0.598886	0.493631	0	0	0.967742	0.45	0.375	0.666667	0.669563	1	1
0.370649	0	0.666667	0	0.526316	0.405405	0.1675	0.323308	0.354167	0.581152	0.777778	0.134078	0.546154	0.51532	0.436306	0.1875	0	0.967742	0.333333	0.375	0.666667	0.669563	1	1
0.196822	0.846154	0.888889	1	0.210526	0.567568	0.25	0.360902	0.520833	0.424084	0.222222	0.156425	0.807692	0.423398	0.515924	0	0	0.548387	0.133333	0.0625	0.666667	0.57327	1	1
0.196822	0.846154	0.111111	1	0.210526	0.567568	0.1675	0.285714	0.479167	0.633508	0.444444	0.240223	0.807692	0.356546	0.496815	0.5	0	0.548387	0.333333	0.0625	0.666667	0.482769	1	1
0.216732	0.846154	0.111111	1	0.315789	0.405405	0.1675	0.360902	0.229167	0.633508	0.259259	0	0.923077	0.495822	0.611465	0.5	0	0.806452	0.5	0.15625	0.666667	0.57327	1	1
0.370128	0.846154	0.888889	1	0.315789	0.405405	0.25	0.360902	0.270833	0.424084	0.259259	0	0.923077	0.495822	0.611465	0.5	0	0.483871	0.166667	0.15625	0.666667	0.57327	1	1
0.142965	0.961538	0.111111	0	0.421812	0.648649	0.25	0.225564	0.479167	0.790576	0.074074	0.156425	0.701322	0.406685	0.538217	0	0	0.645161	0.833333	0.15625	0.666667	0.669563	1	1
0.142965	0.961538	0.888889	1	0.263158	0.648649	0.25	0.360902	0.375	0.581152	0.074074	0.120112	0.701322	0.370474	0.61465	0	0	0.806452	0.5	0.15625	0.666667	0.669563	1	1
0.226749	0.538462	0.888889	1	0.315789	0.513514	0.1675	0.345865	0.395833	0.371728	0.407407	0.156425	0.667692	0.406685	0.538217	0	0	0.806452	0.5	0.21875	0.666667	0.57327	1	1
0.226749	0.538462	0.111111	1	0.315789	0.513514	0.1675	0.315789	0.4375	0.371728	0.333333	0.159218	0.667692	0.440111	0.474522	0	0	0.806452	0.366667	0.21875	0.666667	0.57327	1	1
0.229387	0.730769	0.111111	1	0.631579	0.27027	0.335	0.323308	0.458333	0.47644	0.074074	0.46648	0.711538	0.370474	0.39172	0.25	0	0.806452	0.333333	0.1875	0.666667	0.482769	1	1
0.190517	0.846154	0.111111	0	0.421053	0.513514	0.5	0.323308	0.395833	0.633508	0.259259	0.156425	0.865385	0.406685	0.538217	0.125	0	0.806452	0.433333	0.0625	0.666667	0.669563	1	1
0.219739	1	0.111111	0	0.473684	0.891892	0.6675	0.360902	0.479167	0.581152	0.259259	0	0.865385	0.495822	0.611465	0	0	0.483871	0.333333	0.21875	0.666667	0.669563	1	1
0.219739	1	0.888889	0	0.473684	0.891892	0.5425	0.360902	0.479167	0.581152	0.259259	0	0.865385	0.309192	0.824841	0	0	0.483871	0.25	0.21875	0.666667	0.669563	1	1
0.190517	0.846154	0.888889	0	0.421053	0.513514	0.585	0.323308	0.354167	0.424084	0.444444	0.293296	0.865385	0.32312	0.471338	0.125	0	0.806452	0.6	0.0625	0.666667	0.669563	1	1
0.219739	0.961538	0.111111	1	0.263158	0.945946	0.5	0.278195	0.145833	0.581152	0.222222	0.094972	0.576923	0.45961	0.544586	0	0	0.806452	0.333333	0.375	0.666667	0.682305	1	1
0.219739	0.961538	0.888889	1	0.263158	0.945946	0.6675	0.285714	0.166667	0.581152	0.166667	0.150838	0.576923	0.370474	0.579618	0	0	0.741935	0.3	0.375	0.666667	0.675644	1	1
0.219325	0.846154	0.111111	1	0.473684	0.675676	0.6675	0.24812	0.354167	0.633508	0.074074	0.240223	0.615385	0.356546	0.496815	0	0	0.645161	0.5	0.21875	0.666667	0.772372	1	1
0.225767	1	0.888889	0	0.315789	0.72973	0.4175	0.360902	0.5625	0.73822	0.222222	0	0.846154	0.495822	0.611465	0.25	0	0.806452	0.2	0.0625	0.666667	0.669563	1	1
0.195088	1	0.111111	0	0.315789	0.72973	0.335	0.360902	0.5625	0.73822	0.296296	0	0.846154	0.495822	0.611465	0.25	0	0.451613	0.333333	0.0625	0.666667	0.669563	1	1
0.190486	0.538462	0.888889	0	0.315789	0.783784	0.1675	0.323308	0.583333	0.790576	0.185185	0	0.923077	0.495822	0.611465	0	0	0.806452	0.333333	0.0625	0.666667	0.57327	1	1
0.190486	0.538462	0.111111	0	0.315789	0.783784	0.25	0.285714	0.520833	0.581152	0.277778	0	0.923077	0.529248	0.573248	0.1875	0	0.806452	0.333333	0.0625	0.666667	0.675644	1	1
0.219325	0.846154	0.888889	1	0.526316	0.675676	0.6675	0.360902	0.395833	0.424084	0.222222	0.156425	0.615385	0.406685	0.538217	0	0	0.322581	0.166667	0.21875	0.666667	0.772372	1	1
0.228176	0.5	0.111111	0	0.526316	0.72973	0.6675	0.315789	0.854167	0.581152	0.166667	0.296089	0.673077	0.197772	0.61465	0	0	0.903226	0.433333	0.15625	0.666667	0.772372	1	1
0.228176	0.5	0.888889	1	0.526316	0.72973	0.6675	0.278195	0.8125	0.581152	0.185185	0.307263	0.75	0.250696	0.541401	0	0	0.903226	0.266667	0.15625	0.666667	0.772372	1	1
0.221825	0.538462	0.111111	0	0.421812	0.567568	0.4175	0.362406	0.5625	0.162304	0.259259	0.148045	0.863077	0.32312	0.640127	0.3125	0	0.967742	0.266667	0.0625	0.666667	0.772372	1	1
0.221825	0.538462	0.888889	0.364014	0.157895	0.567568	0.585	0.28797	0.458333	0.21466	0.222222	0.148045	0.863077	0.32312	0.640127	0	0	0.580645	0.166667	0.0625	0.666667	0.669563	1	1
0.216855	1	0.111111	0	0.315789	0.567568	0.4175	0.43609	0.520833	0.581152	0.259259	0	0.980769	0.32312	0.808917	0	0	0.645161	0.333333	0.15625	0.666667	0.576021	1	1
0.216855	1	0.888889	0	0.105263	0.567568	0.375	0.43609	0.3125	0.581152	0.259259	0	0.980769	0.32312	0.808917	0	0	0.645161	0.333333	0.15625	0.666667	0.576021	1	1
0.221825	0.5	0.111111	0	0.105263	0.918919	0.4175	0.360902	0.854167	0.581152	0.351852	0	0.788462	0.598886	0.493631	0	0	0.887097	0.333333	0.15625	0.666667	0.482769	1	1
0.195104	0.961538	0.111111	0	0.421053	0.918919	0.335	0.330827	0.3125	0.581152	0.092593	0.156425	0.933077	0.406685	0.538217	0	0	0.919355	0.366667	0.0625	0.666667	0.576021	1	1
0.223022	0.961538	0.888889	0	0.421053	0.918919	0.335	0.368421	0.395833	0.581152	0.111111	0.156425	0.933077	0.406685	0.538217	0	0	0.870968	0.233333	0.0625	0.666667	0.576021	1	1
0.221825	0.5	0.888889	0	0.157895	0.918919	0.1675	0.323308	0.770833	0.581152	0.259259	0.013966	0.788462	0.32312	0.640127	0	0	0.806452	0.333333	0.15625	0.666667	0.482769	1	1
0.221886	0.846154	0.888889	0	0.315789	0.783784	0.25	0.315789	0.645833	0.424084	0.148148	0.122905	0.705769	0.4039	0.573248	0.125	0	0.645161	0.433333	0.0625	0.666667	0.669563	1	1
0.221886	0.846154	0.111111	0	0.315789	0.783784	0.1675	0.360902	0.395833	0.633508	0.12963	0.134078	0.705769	0.51532	0.436306	0.1875	0	0.645161	0.233333	0.0625	0.666667	0.669563	1	1
0.176481	0.961538	0.111111	0	0.315789	0.162162	0.25	0.210526	0.458333	0.581152	0.074074	0	0.588462	0.576602	0.519108	0.3125	0	1	0.6	0.15625	0.2	0.392992	1	1
0.199613	0.5	0.888889	0	0.421053	0.189189	0.25	0.285714	0.395833	0.581152	0.259259	0	0.853846	0.495822	0.611465	0	0	0.806452	0.333333	0.0625	0.333333	0.482769	1	1
0.199613	0.5	0.111111	0	0.421053	0.189189	0.25	0.360902	0.5625	0.47644	0.222222	0	0.853846	0.370474	0.754777	0	0	0.806452	0.333333	0.0625	0.333333	0.482769	1	1
0.211977	0	0.666667	1	0.631579	0.513514	0.335	0.285714	0.270833	0.47644	0.814815	0.094972	0.615385	0.440111	0.566879	0	0	0.322581	0.133333	0.53125	0.666667	0.578338	1	1
0.211977	0	0.111111	1	0.684211	0.513514	0.335	0.323308	0.479167	0.47644	0.722222	0	0.615385	0.598886	0.493631	0	0	0.967742	0.166667	0.53125	0.666667	0.578338	1	1
0.369115	0.423077	0.888889	0	0.315789	0.513514	0.25	0.330075	0.666667	0.790576	0.275914	0.03352	0.653846	0.476323	0.595541	0	0	0.806452	0.2	0.375	0.2	0.578338	1	1
0.178598	0.5	0.111111	0	0.315789	0.081081	0.4175	0.360902	0.729167	0.47644	0.166667	0.030726	0.730769	0.356546	0.738854	0	0	0.806452	0.333333	0.0625	0.2	0.482769	1	1
0.176497	0.538462	0.888889	1	0.263158	0.513514	0.4175	0.24812	0.479167	0.790576	0.074074	0.304469	0.923077	0.370474	0.407643	0	0	0.806452	0.133333	0.0625	0.666667	0.578338	1	1
0.176497	0.538462	0.111111	1	0.578947	0.513514	0.335	0.255639	0.520833	0.559796	0.296296	0.293296	0.923077	0.32312	0.471338	0	0	0.806452	0.166667	0.0625	0.666667	0.482769	1	1
0.199629	0.961538	0.111111	0	0.421053	0.540541	0.4175	0.285714	0.375	0.581152	0.166667	0	0.884615	0.523677	0.579618	0	0	0.645161	0.766667	0.0625	0.2	0.384303	1	1
0.176481	0.961538	0.888889	0	0.315789	0.351351	0.4175	0.285714	0.520833	0.790576	0.351852	0	0.661538	0.509749	0.595541	0	0	0.483871	0.5	0.125	0.2	0.482769	1	1
0.176481	0.961538	0.111111	0	0.315789	0.351351	0.5	0.285714	0.375	0.790576	0.259259	0	0.661538	0.576602	0.519108	0	0	0.806452	1	0.15625	0.2	0.575442	1	1
0.369115	0.423077	0	0	0.631579	0.513514	0.25	0.152632	0.458333	0.790576	0.275914	0.527933	0.653846	0.172702	0.382166	0	0	0.645161	0.2	0.375	0.2	0.482769	1	1
0.369115	0.423077	1	0	0.315789	0.513514	0.335	0.242105	0.625	0.790576	0.275914	0.125698	0.653846	0.423398	0.550955	0	0	0.806452	0.333333	0.375	0.2	0.390096	1	1
0.369115	0	0.111111	0	1	0.513514	0.1675	0.24812	0.520833	0.581152	0.62963	0.061453	0.730769	0.437326	0.624204	0	0	0.967742	0.3	0.375	0.2	0.482769	1	1
0.369115	0.423077	0.444444	0	0.473684	0.513514	0.1675	0.366917	0.25	0.790576	0.275914	0.092179	0.653846	0.4039	0.60828	0	0	0.806452	0.3	0.375	0	0.578338	1	1
0.179657	0.846154	0.888889	0	0.526316	0.351351	0.5	0.345865	0.270833	0.559796	0.259259	0	0.730769	0.495822	0.611465	0.3125	0	0.806452	0.4	0.0625	0.2	0.482769	1	1
0.179657	0.846154	0.111111	0	0.526316	0.351351	0.25	0.323308	0.229167	0.633508	0.259259	0	0.730769	0.456825	0.656051	0.625	0	0.483871	0.333333	0.0625	0.2	0.482769	1	1
0.213036	0.5	0.888889	0	0.315789	0.513514	0.25	0.285714	0.479167	0.581152	0.222222	0	0.692308	0.495822	0.611465	0	0	0.806452	0.4	0.0625	0.2	0.482769	1	1
